Left_len, Right_len, Left_Fx, Left_Fy, Right_Fx, Right_Fy, Left_Torque, Right_Torque, Pos_x, Pos_y,Pos_Stem_start_x, Pos_Stem_start_y, Pos_Stem_end_x, Pos_Stem_end_y, Rot, Apple_palm_angle, Apple_stem_angle, Stem_branch_angle
0.145013, 0.133546, 11.5581, 14.7487, 7.86464, 9.47305, 0, 0, -3.55468, 2.41313, -2.69515, 3.77558, -3.25644, 2.94796, -0.342583, 1.46527, -0.558313, -2.24665
0.144965, 0.133499, 11.5371, 14.7404, 7.848, 9.46443, 0, 0, -3.5539, 2.41285, -2.69515, 3.77565, -3.25611, 2.94781, -0.341917, 1.4654, -0.557789, -2.24623
0.144916, 0.133451, 11.5161, 14.7321, 7.83135, 9.45581, 0, 0, -3.55311, 2.41257, -2.69514, 3.77573, -3.25578, 2.94766, -0.34125, 1.46552, -0.557265, -2.24582
0.144867, 0.133403, 11.4951, 14.7237, 7.81472, 9.44716, 0, 0, -3.55233, 2.41229, -2.69514, 3.7758, -3.25545, 2.94752, -0.340583, 1.46564, -0.556742, -2.2454
0.144818, 0.133356, 11.4742, 14.7153, 7.79813, 9.43853, 0, 0, -3.55154, 2.41201, -2.69514, 3.77587, -3.25512, 2.94737, -0.339917, 1.46577, -0.556219, -2.24499
0.14477, 0.133308, 11.4533, 14.7068, 7.78155, 9.42984, 0, 0, -3.55076, 2.41173, -2.69513, 3.77594, -3.2548, 2.94722, -0.33925, 1.46589, -0.555695, -2.24457
0.144722, 0.133261, 11.4324, 14.6985, 7.76502, 9.42118, 0, 0, -3.54997, 2.41145, -2.69513, 3.77601, -3.25447, 2.94707, -0.338583, 1.46602, -0.555171, -2.24415
0.144674, 0.133213, 11.4116, 14.6901, 7.74854, 9.41253, 0, 0, -3.54919, 2.41117, -2.69512, 3.77608, -3.25414, 2.94692, -0.337917, 1.46614, -0.554647, -2.24374
0.144625, 0.133166, 11.3907, 14.6816, 7.73206, 9.40387, 0, 0, -3.5484, 2.41089, -2.69512, 3.77615, -3.25381, 2.94678, -0.33725, 1.46627, -0.554124, -2.24332
0.144577, 0.133118, 11.3699, 14.6732, 7.71558, 9.39523, 0, 0, -3.54762, 2.41061, -2.69512, 3.77622, -3.25348, 2.94663, -0.336583, 1.46639, -0.553599, -2.2429
0.144528, 0.133071, 11.349, 14.6646, 7.69906, 9.38656, 0, 0, -3.54683, 2.41033, -2.69511, 3.7763, -3.25315, 2.94648, -0.335917, 1.46652, -0.553075, -2.24249
0.14448, 0.133024, 11.3281, 14.6561, 7.68258, 9.37796, 0, 0, -3.54604, 2.41006, -2.69511, 3.77637, -3.25283, 2.94634, -0.33525, 1.46664, -0.552549, -2.24207
0.144431, 0.132977, 11.3071, 14.6476, 7.66614, 9.36934, 0, 0, -3.54526, 2.40978, -2.6951, 3.77644, -3.2525, 2.94619, -0.334583, 1.46677, -0.552024, -2.24165
0.144383, 0.13293, 11.2863, 14.6391, 7.64971, 9.36072, 0, 0, -3.54447, 2.40951, -2.6951, 3.77651, -3.25217, 2.94604, -0.333917, 1.46689, -0.551498, -2.24124
0.144334, 0.132883, 11.2655, 14.6306, 7.63335, 9.35213, 0, 0, -3.54369, 2.40923, -2.6951, 3.77658, -3.25184, 2.9459, -0.33325, 1.46702, -0.550973, -2.24082
0.144286, 0.132836, 11.2447, 14.622, 7.61698, 9.3435, 0, 0, -3.5429, 2.40896, -2.69509, 3.77665, -3.25151, 2.94575, -0.332583, 1.46715, -0.550448, -2.24041
0.144238, 0.132789, 11.2238, 14.6135, 7.60062, 9.33494, 0, 0, -3.54211, 2.40868, -2.69509, 3.77673, -3.25118, 2.94561, -0.331917, 1.46727, -0.549923, -2.23999
0.144189, 0.132743, 11.2031, 14.6049, 7.58433, 9.32634, 0, 0, -3.54132, 2.40841, -2.69508, 3.7768, -3.25085, 2.94546, -0.33125, 1.4674, -0.549398, -2.23957
0.144141, 0.132696, 11.1823, 14.5964, 7.56804, 9.31778, 0, 0, -3.54054, 2.40813, -2.69508, 3.77687, -3.25052, 2.94532, -0.330583, 1.46752, -0.548874, -2.23916
0.144093, 0.13265, 11.1615, 14.5878, 7.55176, 9.30924, 0, 0, -3.53975, 2.40786, -2.69508, 3.77694, -3.2502, 2.94517, -0.329917, 1.46765, -0.548349, -2.23874
0.144045, 0.132603, 11.1406, 14.5792, 7.53551, 9.30066, 0, 0, -3.53896, 2.40759, -2.69507, 3.77702, -3.24987, 2.94503, -0.32925, 1.46777, -0.547824, -2.23832
0.143996, 0.132556, 11.1198, 14.5705, 7.51927, 9.2921, 0, 0, -3.53817, 2.40732, -2.69507, 3.77709, -3.24954, 2.94489, -0.328583, 1.4679, -0.547298, -2.23791
0.143948, 0.13251, 11.0991, 14.5619, 7.50305, 9.28354, 0, 0, -3.53739, 2.40705, -2.69506, 3.77716, -3.24921, 2.94474, -0.327917, 1.46803, -0.546773, -2.23749
0.1439, 0.132464, 11.0783, 14.5532, 7.48684, 9.27501, 0, 0, -3.5366, 2.40678, -2.69506, 3.77723, -3.24888, 2.9446, -0.32725, 1.46815, -0.546247, -2.23707
0.143852, 0.132417, 11.0575, 14.5446, 7.47066, 9.26645, 0, 0, -3.53581, 2.40651, -2.69506, 3.77731, -3.24855, 2.94446, -0.326583, 1.46828, -0.545721, -2.23666
0.143804, 0.132371, 11.0367, 14.5359, 7.45452, 9.25788, 0, 0, -3.53502, 2.40624, -2.69505, 3.77738, -3.24822, 2.94431, -0.325917, 1.4684, -0.545194, -2.23624
0.143755, 0.132324, 11.016, 14.5271, 7.43835, 9.24933, 0, 0, -3.53423, 2.40597, -2.69505, 3.77745, -3.24789, 2.94417, -0.32525, 1.46853, -0.544667, -2.23583
0.143707, 0.132278, 10.9953, 14.5184, 7.42221, 9.24077, 0, 0, -3.53344, 2.4057, -2.69504, 3.77753, -3.24756, 2.94403, -0.324583, 1.46866, -0.54414, -2.23541
0.143659, 0.132232, 10.9746, 14.5097, 7.4061, 9.23224, 0, 0, -3.53265, 2.40543, -2.69504, 3.7776, -3.24724, 2.94388, -0.323916, 1.46878, -0.543614, -2.23499
0.143611, 0.132186, 10.9539, 14.5009, 7.39005, 9.22369, 0, 0, -3.53187, 2.40517, -2.69504, 3.77767, -3.24691, 2.94374, -0.32325, 1.46891, -0.543087, -2.23458
0.143563, 0.13214, 10.9331, 14.4921, 7.374, 9.21514, 0, 0, -3.53108, 2.4049, -2.69503, 3.77775, -3.24658, 2.9436, -0.322583, 1.46904, -0.54256, -2.23416
0.143514, 0.132094, 10.9125, 14.4834, 7.35795, 9.20662, 0, 0, -3.53029, 2.40463, -2.69503, 3.77782, -3.24625, 2.94346, -0.321916, 1.46917, -0.542034, -2.23375
0.143467, 0.132049, 10.8918, 14.4746, 7.34193, 9.19813, 0, 0, -3.5295, 2.40437, -2.69502, 3.77789, -3.24592, 2.94332, -0.32125, 1.46929, -0.541506, -2.23333
0.143418, 0.132003, 10.8711, 14.4658, 7.32597, 9.18963, 0, 0, -3.52871, 2.4041, -2.69502, 3.77797, -3.24559, 2.94318, -0.320583, 1.46942, -0.540979, -2.23291
0.143371, 0.131957, 10.8505, 14.457, 7.30998, 9.18113, 0, 0, -3.52792, 2.40384, -2.69502, 3.77804, -3.24526, 2.94304, -0.319916, 1.46955, -0.540451, -2.2325
0.143323, 0.131912, 10.8298, 14.4482, 7.29404, 9.17264, 0, 0, -3.52713, 2.40357, -2.69501, 3.77811, -3.24493, 2.94289, -0.31925, 1.46968, -0.539924, -2.23208
0.143275, 0.131866, 10.8091, 14.4394, 7.27809, 9.16416, 0, 0, -3.52634, 2.40331, -2.69501, 3.77819, -3.2446, 2.94275, -0.318583, 1.4698, -0.539397, -2.23167
0.143227, 0.131821, 10.7884, 14.4305, 7.26214, 9.15571, 0, 0, -3.52555, 2.40305, -2.69501, 3.77826, -3.24427, 2.94261, -0.317916, 1.46993, -0.53887, -2.23125
0.143179, 0.131775, 10.7678, 14.4217, 7.2463, 9.14728, 0, 0, -3.52475, 2.40278, -2.695, 3.77834, -3.24394, 2.94247, -0.31725, 1.47006, -0.538341, -2.23083
0.143131, 0.13173, 10.7471, 14.4128, 7.23042, 9.13877, 0, 0, -3.52396, 2.40252, -2.695, 3.77841, -3.24361, 2.94234, -0.316583, 1.47019, -0.537814, -2.23042
0.143083, 0.131684, 10.7265, 14.4039, 7.21454, 9.13025, 0, 0, -3.52317, 2.40226, -2.69499, 3.77848, -3.24328, 2.9422, -0.315916, 1.47031, -0.537286, -2.23
0.143035, 0.131639, 10.7059, 14.3949, 7.19869, 9.1218, 0, 0, -3.52238, 2.402, -2.69499, 3.77856, -3.24295, 2.94206, -0.31525, 1.47044, -0.536758, -2.22958
0.142987, 0.131594, 10.6853, 14.386, 7.18291, 9.11337, 0, 0, -3.52159, 2.40174, -2.69499, 3.77863, -3.24262, 2.94192, -0.314583, 1.47057, -0.53623, -2.22917
0.142939, 0.131549, 10.6647, 14.3771, 7.16712, 9.10489, 0, 0, -3.5208, 2.40148, -2.69498, 3.77871, -3.24229, 2.94178, -0.313916, 1.4707, -0.535702, -2.22875
0.142891, 0.131504, 10.6441, 14.3681, 7.15132, 9.09638, 0, 0, -3.52001, 2.40122, -2.69498, 3.77878, -3.24196, 2.94164, -0.31325, 1.47083, -0.535173, -2.22834
0.142843, 0.131459, 10.6235, 14.3591, 7.13555, 9.08796, 0, 0, -3.51921, 2.40096, -2.69498, 3.77886, -3.24164, 2.9415, -0.312583, 1.47096, -0.534644, -2.22792
0.142796, 0.131414, 10.603, 14.3501, 7.11984, 9.0795, 0, 0, -3.51842, 2.4007, -2.69497, 3.77893, -3.24131, 2.94136, -0.311916, 1.47108, -0.534115, -2.22751
0.142748, 0.131369, 10.5824, 14.3412, 7.10413, 9.07107, 0, 0, -3.51763, 2.40044, -2.69497, 3.77901, -3.24098, 2.94123, -0.31125, 1.47121, -0.533586, -2.22709
0.1427, 0.131324, 10.5618, 14.3321, 7.08841, 9.06263, 0, 0, -3.51684, 2.40019, -2.69496, 3.77908, -3.24065, 2.94109, -0.310583, 1.47134, -0.533057, -2.22667
0.142652, 0.13128, 10.5413, 14.3231, 7.07271, 9.05424, 0, 0, -3.51604, 2.39993, -2.69496, 3.77916, -3.24032, 2.94095, -0.309916, 1.47147, -0.532528, -2.22626
0.142604, 0.131235, 10.5207, 14.3141, 7.05707, 9.04586, 0, 0, -3.51525, 2.39967, -2.69496, 3.77923, -3.23999, 2.94081, -0.30925, 1.4716, -0.531999, -2.22584
0.142557, 0.13119, 10.5001, 14.305, 7.04143, 9.03747, 0, 0, -3.51446, 2.39942, -2.69495, 3.77931, -3.23966, 2.94068, -0.308583, 1.47173, -0.53147, -2.22543
0.142509, 0.131146, 10.4796, 14.2959, 7.02581, 9.02908, 0, 0, -3.51366, 2.39916, -2.69495, 3.77938, -3.23933, 2.94054, -0.307917, 1.47186, -0.530942, -2.22501
0.142461, 0.131101, 10.4592, 14.2869, 7.01025, 9.02068, 0, 0, -3.51287, 2.39891, -2.69495, 3.77946, -3.239, 2.94041, -0.30725, 1.47199, -0.530413, -2.22459
0.142413, 0.131057, 10.4386, 14.2777, 6.99468, 9.01222, 0, 0, -3.51208, 2.39865, -2.69494, 3.77953, -3.23867, 2.94027, -0.306583, 1.47212, -0.529884, -2.22418
0.142366, 0.131013, 10.4182, 14.2687, 6.97913, 9.00385, 0, 0, -3.51128, 2.3984, -2.69494, 3.77961, -3.23834, 2.94013, -0.305917, 1.47224, -0.529354, -2.22376
0.142319, 0.130969, 10.3978, 14.2596, 6.96362, 8.9955, 0, 0, -3.51049, 2.39815, -2.69494, 3.77968, -3.23801, 2.94, -0.30525, 1.47237, -0.528825, -2.22335
0.14227, 0.130924, 10.3773, 14.2504, 6.94812, 8.98714, 0, 0, -3.50969, 2.39789, -2.69493, 3.77976, -3.23768, 2.93986, -0.304583, 1.4725, -0.528295, -2.22293
0.142223, 0.13088, 10.3568, 14.2412, 6.9326, 8.97873, 0, 0, -3.5089, 2.39764, -2.69493, 3.77984, -3.23735, 2.93973, -0.303917, 1.47263, -0.527765, -2.22252
0.142175, 0.130836, 10.3362, 14.232, 6.91707, 8.97037, 0, 0, -3.50811, 2.39739, -2.69492, 3.77991, -3.23702, 2.93959, -0.30325, 1.47276, -0.527234, -2.2221
0.142128, 0.130792, 10.3158, 14.2229, 6.90162, 8.96203, 0, 0, -3.50731, 2.39714, -2.69492, 3.77999, -3.23669, 2.93946, -0.302583, 1.47289, -0.526704, -2.22168
0.14208, 0.130748, 10.2953, 14.2137, 6.88617, 8.95368, 0, 0, -3.50652, 2.39689, -2.69492, 3.78006, -3.23636, 2.93932, -0.301917, 1.47302, -0.526174, -2.22127
0.142032, 0.130704, 10.2749, 14.2044, 6.87072, 8.94533, 0, 0, -3.50572, 2.39664, -2.69491, 3.78014, -3.23603, 2.93919, -0.30125, 1.47315, -0.525643, -2.22085
0.141985, 0.13066, 10.2545, 14.1952, 6.85536, 8.93698, 0, 0, -3.50493, 2.39639, -2.69491, 3.78022, -3.2357, 2.93905, -0.300583, 1.47328, -0.525113, -2.22044
0.141937, 0.130617, 10.2341, 14.186, 6.84001, 8.92862, 0, 0, -3.50413, 2.39614, -2.69491, 3.78029, -3.23536, 2.93892, -0.299917, 1.47341, -0.524582, -2.22002
0.14189, 0.130573, 10.2137, 14.1768, 6.82468, 8.92029, 0, 0, -3.50334, 2.39589, -2.6949, 3.78037, -3.23503, 2.93879, -0.29925, 1.47354, -0.524052, -2.21961
0.141842, 0.130529, 10.1934, 14.1675, 6.80937, 8.91197, 0, 0, -3.50254, 2.39564, -2.6949, 3.78045, -3.2347, 2.93865, -0.298583, 1.47367, -0.523522, -2.21919
0.141795, 0.130486, 10.173, 14.1582, 6.79399, 8.90362, 0, 0, -3.50174, 2.3954, -2.6949, 3.78052, -3.23437, 2.93852, -0.297917, 1.4738, -0.522991, -2.21878
0.141748, 0.130442, 10.1526, 14.1489, 6.77869, 8.89533, 0, 0, -3.50095, 2.39515, -2.69489, 3.7806, -3.23404, 2.93839, -0.29725, 1.47393, -0.52246, -2.21836
0.1417, 0.130399, 10.1321, 14.1396, 6.76339, 8.88703, 0, 0, -3.50015, 2.3949, -2.69489, 3.78068, -3.23371, 2.93826, -0.296583, 1.47406, -0.521928, -2.21794
0.141653, 0.130355, 10.1118, 14.1303, 6.74815, 8.87872, 0, 0, -3.49936, 2.39466, -2.69489, 3.78075, -3.23338, 2.93812, -0.295917, 1.47419, -0.521397, -2.21753
0.141605, 0.130312, 10.0914, 14.121, 6.73287, 8.87043, 0, 0, -3.49856, 2.39441, -2.69488, 3.78083, -3.23305, 2.93799, -0.29525, 1.47433, -0.520865, -2.21711
0.141558, 0.130268, 10.071, 14.1116, 6.71762, 8.86215, 0, 0, -3.49776, 2.39417, -2.69488, 3.78091, -3.23272, 2.93786, -0.294583, 1.47446, -0.520334, -2.2167
0.14151, 0.130226, 10.0507, 14.1023, 6.70247, 8.85388, 0, 0, -3.49697, 2.39392, -2.69488, 3.78098, -3.23239, 2.93773, -0.293917, 1.47459, -0.519802, -2.21628
0.141463, 0.130182, 10.0304, 14.0929, 6.68728, 8.8456, 0, 0, -3.49617, 2.39368, -2.69487, 3.78106, -3.23206, 2.9376, -0.29325, 1.47472, -0.519271, -2.21587
0.141416, 0.130139, 10.0101, 14.0835, 6.67214, 8.83728, 0, 0, -3.49537, 2.39344, -2.69487, 3.78114, -3.23173, 2.93747, -0.292583, 1.47485, -0.518739, -2.21545
0.141369, 0.130096, 9.98985, 14.0741, 6.65698, 8.82901, 0, 0, -3.49457, 2.3932, -2.69487, 3.78122, -3.2314, 2.93734, -0.291917, 1.47498, -0.518208, -2.21504
0.141321, 0.130053, 9.96958, 14.0647, 6.64187, 8.82071, 0, 0, -3.49378, 2.39295, -2.69486, 3.78129, -3.23107, 2.93721, -0.29125, 1.47511, -0.517675, -2.21462
0.141274, 0.13001, 9.94928, 14.0552, 6.62676, 8.81245, 0, 0, -3.49298, 2.39271, -2.69486, 3.78137, -3.23074, 2.93708, -0.290583, 1.47524, -0.517143, -2.21421
0.141227, 0.129967, 9.92897, 14.0458, 6.61168, 8.80421, 0, 0, -3.49218, 2.39247, -2.69485, 3.78145, -3.23041, 2.93695, -0.289917, 1.47537, -0.516612, -2.21379
0.141179, 0.129924, 9.90864, 14.0363, 6.59659, 8.79595, 0, 0, -3.49138, 2.39223, -2.69485, 3.78153, -3.23008, 2.93682, -0.28925, 1.47551, -0.516079, -2.21338
0.141132, 0.129882, 9.88834, 14.0268, 6.58151, 8.78771, 0, 0, -3.49059, 2.39199, -2.69485, 3.7816, -3.22974, 2.93669, -0.288584, 1.47564, -0.515547, -2.21296
0.141085, 0.129839, 9.86808, 14.0173, 6.56649, 8.77948, 0, 0, -3.48979, 2.39175, -2.69484, 3.78168, -3.22941, 2.93656, -0.287917, 1.47577, -0.515014, -2.21255
0.141038, 0.129797, 9.84784, 14.0079, 6.5515, 8.7713, 0, 0, -3.48899, 2.39151, -2.69484, 3.78176, -3.22908, 2.93643, -0.28725, 1.4759, -0.514481, -2.21213
0.14099, 0.129754, 9.8276, 13.9983, 6.53649, 8.76303, 0, 0, -3.48819, 2.39128, -2.69484, 3.78184, -3.22875, 2.9363, -0.286584, 1.47603, -0.513949, -2.21172
0.140943, 0.129712, 9.80741, 13.9888, 6.52154, 8.75483, 0, 0, -3.48739, 2.39104, -2.69483, 3.78192, -3.22842, 2.93617, -0.285917, 1.47616, -0.513416, -2.2113
0.140896, 0.129669, 9.78718, 13.9793, 6.50658, 8.74661, 0, 0, -3.48659, 2.3908, -2.69483, 3.78199, -3.22809, 2.93604, -0.28525, 1.4763, -0.512883, -2.21089
0.140849, 0.129627, 9.76703, 13.9697, 6.49169, 8.7384, 0, 0, -3.48579, 2.39056, -2.69483, 3.78207, -3.22776, 2.93591, -0.284584, 1.47643, -0.512351, -2.21047
0.140802, 0.129584, 9.74684, 13.9601, 6.47677, 8.73017, 0, 0, -3.48499, 2.39033, -2.69483, 3.78215, -3.22743, 2.93579, -0.283917, 1.47656, -0.511818, -2.21005
0.140755, 0.129542, 9.72664, 13.9505, 6.46184, 8.72198, 0, 0, -3.4842, 2.39009, -2.69482, 3.78223, -3.2271, 2.93566, -0.28325, 1.47669, -0.511284, -2.20964
0.140708, 0.1295, 9.70643, 13.9409, 6.44696, 8.71377, 0, 0, -3.4834, 2.38986, -2.69482, 3.78231, -3.22677, 2.93553, -0.282584, 1.47683, -0.51075, -2.20922
0.140661, 0.129458, 9.6862, 13.9313, 6.43211, 8.70564, 0, 0, -3.4826, 2.38962, -2.69482, 3.78239, -3.22644, 2.9354, -0.281917, 1.47696, -0.510217, -2.20881
0.140614, 0.129416, 9.66604, 13.9217, 6.41724, 8.69744, 0, 0, -3.4818, 2.38939, -2.69481, 3.78247, -3.2261, 2.93528, -0.28125, 1.47709, -0.509683, -2.2084
0.140567, 0.129374, 9.64581, 13.912, 6.40243, 8.68923, 0, 0, -3.481, 2.38916, -2.69481, 3.78254, -3.22577, 2.93515, -0.280584, 1.47722, -0.509149, -2.20798
0.14052, 0.129332, 9.62573, 13.9023, 6.3876, 8.68105, 0, 0, -3.4802, 2.38892, -2.69481, 3.78262, -3.22544, 2.93502, -0.279917, 1.47736, -0.508616, -2.20757
0.140473, 0.12929, 9.60559, 13.8927, 6.37285, 8.67289, 0, 0, -3.4794, 2.38869, -2.6948, 3.7827, -3.22511, 2.9349, -0.27925, 1.47749, -0.508082, -2.20715
0.140426, 0.129248, 9.58547, 13.883, 6.3581, 8.66476, 0, 0, -3.4786, 2.38846, -2.6948, 3.78278, -3.22478, 2.93477, -0.278584, 1.47762, -0.507549, -2.20674
0.140379, 0.129207, 9.56542, 13.8733, 6.34339, 8.6566, 0, 0, -3.4778, 2.38823, -2.6948, 3.78286, -3.22445, 2.93465, -0.277917, 1.47775, -0.507015, -2.20632
0.140332, 0.129165, 9.54535, 13.8636, 6.32868, 8.64847, 0, 0, -3.47699, 2.388, -2.69479, 3.78294, -3.22412, 2.93452, -0.27725, 1.47789, -0.506482, -2.2059
0.140285, 0.129123, 9.52524, 13.8539, 6.31396, 8.64032, 0, 0, -3.47619, 2.38777, -2.69479, 3.78302, -3.22379, 2.93439, -0.276584, 1.47802, -0.505948, -2.20549
0.140238, 0.129082, 9.50509, 13.8442, 6.29926, 8.63219, 0, 0, -3.47539, 2.38754, -2.69479, 3.7831, -3.22345, 2.93427, -0.275917, 1.47815, -0.505414, -2.20508
0.140191, 0.129041, 9.48498, 13.8344, 6.28458, 8.62406, 0, 0, -3.47459, 2.38731, -2.69478, 3.78318, -3.22312, 2.93415, -0.27525, 1.47829, -0.504879, -2.20466
0.140144, 0.128999, 9.46492, 13.8246, 6.26993, 8.61597, 0, 0, -3.47379, 2.38708, -2.69478, 3.78326, -3.22279, 2.93402, -0.274584, 1.47842, -0.504344, -2.20425
0.140098, 0.128958, 9.44481, 13.8148, 6.25526, 8.60784, 0, 0, -3.47299, 2.38685, -2.69478, 3.78334, -3.22246, 2.9339, -0.273917, 1.47855, -0.503808, -2.20383
0.140051, 0.128916, 9.42474, 13.805, 6.24066, 8.59973, 0, 0, -3.47219, 2.38662, -2.69477, 3.78342, -3.22213, 2.93377, -0.27325, 1.47869, -0.503274, -2.20342
0.140004, 0.128875, 9.4047, 13.7952, 6.22605, 8.59161, 0, 0, -3.47139, 2.3864, -2.69477, 3.7835, -3.2218, 2.93365, -0.272584, 1.47882, -0.502739, -2.203
0.139957, 0.128834, 9.38465, 13.7854, 6.2115, 8.58349, 0, 0, -3.47058, 2.38617, -2.69477, 3.78358, -3.22147, 2.93353, -0.271917, 1.47895, -0.502204, -2.20259
0.13991, 0.128793, 9.36467, 13.7755, 6.19693, 8.57543, 0, 0, -3.46978, 2.38594, -2.69476, 3.78366, -3.22114, 2.9334, -0.27125, 1.47909, -0.50167, -2.20217
0.139864, 0.128752, 9.34472, 13.7657, 6.18244, 8.56732, 0, 0, -3.46898, 2.38572, -2.69476, 3.78374, -3.2208, 2.93328, -0.270584, 1.47922, -0.501135, -2.20176
0.139817, 0.128711, 9.32472, 13.7559, 6.1679, 8.55924, 0, 0, -3.46818, 2.38549, -2.69476, 3.78382, -3.22047, 2.93316, -0.269917, 1.47935, -0.500601, -2.20134
0.13977, 0.12867, 9.30471, 13.7459, 6.15342, 8.55112, 0, 0, -3.46737, 2.38527, -2.69475, 3.7839, -3.22014, 2.93303, -0.26925, 1.47949, -0.500065, -2.20093
0.139723, 0.128629, 9.28472, 13.7361, 6.13894, 8.5431, 0, 0, -3.46657, 2.38505, -2.69475, 3.78398, -3.21981, 2.93291, -0.268584, 1.47962, -0.49953, -2.20052
0.139677, 0.128588, 9.26472, 13.7262, 6.12449, 8.53502, 0, 0, -3.46577, 2.38482, -2.69475, 3.78406, -3.21948, 2.93279, -0.267917, 1.47976, -0.498994, -2.2001
0.13963, 0.128548, 9.2448, 13.7163, 6.11001, 8.52701, 0, 0, -3.46497, 2.3846, -2.69474, 3.78414, -3.21915, 2.93267, -0.26725, 1.47989, -0.498459, -2.19969
0.139583, 0.128506, 9.22474, 13.7063, 6.09557, 8.51892, 0, 0, -3.46416, 2.38438, -2.69474, 3.78422, -3.21881, 2.93255, -0.266584, 1.48002, -0.497923, -2.19927
0.139537, 0.128466, 9.20477, 13.6963, 6.08113, 8.51087, 0, 0, -3.46336, 2.38416, -2.69474, 3.7843, -3.21848, 2.93242, -0.265917, 1.48016, -0.497387, -2.19886
0.13949, 0.128426, 9.18487, 13.6864, 6.06678, 8.50287, 0, 0, -3.46256, 2.38393, -2.69474, 3.78438, -3.21815, 2.9323, -0.26525, 1.48029, -0.496851, -2.19844
0.139444, 0.128385, 9.16497, 13.6765, 6.05241, 8.49485, 0, 0, -3.46175, 2.38371, -2.69473, 3.78446, -3.21782, 2.93218, -0.264584, 1.48043, -0.496316, -2.19803
0.139397, 0.128345, 9.14506, 13.6665, 6.03808, 8.4868, 0, 0, -3.46095, 2.38349, -2.69473, 3.78454, -3.21749, 2.93206, -0.263917, 1.48056, -0.49578, -2.19762
0.139351, 0.128304, 9.12512, 13.6565, 6.02375, 8.47876, 0, 0, -3.46014, 2.38327, -2.69473, 3.78462, -3.21716, 2.93194, -0.26325, 1.4807, -0.495244, -2.1972
0.139304, 0.128264, 9.10528, 13.6465, 6.00945, 8.47077, 0, 0, -3.45934, 2.38305, -2.69472, 3.7847, -3.21682, 2.93182, -0.262584, 1.48083, -0.494708, -2.19679
0.139257, 0.128224, 9.08543, 13.6365, 5.99521, 8.46278, 0, 0, -3.45854, 2.38284, -2.69472, 3.78479, -3.21649, 2.9317, -0.261917, 1.48097, -0.494173, -2.19637
0.139211, 0.128183, 9.06551, 13.6264, 5.98086, 8.45472, 0, 0, -3.45773, 2.38262, -2.69472, 3.78487, -3.21616, 2.93158, -0.26125, 1.4811, -0.493637, -2.19596
0.139164, 0.128143, 9.04557, 13.6163, 5.96658, 8.4467, 0, 0, -3.45693, 2.3824, -2.69471, 3.78495, -3.21583, 2.93146, -0.260584, 1.48124, -0.493101, -2.19554
0.139118, 0.128103, 9.02571, 13.6062, 5.95236, 8.43875, 0, 0, -3.45612, 2.38218, -2.69471, 3.78503, -3.2155, 2.93134, -0.259917, 1.48137, -0.492563, -2.19513
0.139072, 0.128064, 9.00586, 13.5961, 5.93814, 8.43078, 0, 0, -3.45532, 2.38197, -2.69471, 3.78511, -3.21517, 2.93122, -0.25925, 1.48151, -0.492027, -2.19472
0.139025, 0.128023, 8.98602, 13.5861, 5.92392, 8.4228, 0, 0, -3.45451, 2.38175, -2.69471, 3.78519, -3.21483, 2.9311, -0.258584, 1.48164, -0.49149, -2.1943
0.138979, 0.127984, 8.96615, 13.576, 5.90971, 8.41483, 0, 0, -3.45371, 2.38154, -2.6947, 3.78527, -3.2145, 2.93099, -0.257917, 1.48178, -0.490954, -2.19389
0.138932, 0.127944, 8.94635, 13.5658, 5.89554, 8.40688, 0, 0, -3.4529, 2.38132, -2.6947, 3.78536, -3.21417, 2.93087, -0.25725, 1.48191, -0.490417, -2.19347
0.138886, 0.127904, 8.92655, 13.5557, 5.88143, 8.39894, 0, 0, -3.4521, 2.38111, -2.6947, 3.78544, -3.21384, 2.93075, -0.256584, 1.48205, -0.48988, -2.19306
0.13884, 0.127864, 8.90676, 13.5456, 5.86731, 8.39096, 0, 0, -3.45129, 2.38089, -2.69469, 3.78552, -3.21351, 2.93063, -0.255917, 1.48218, -0.489343, -2.19265
0.138793, 0.127824, 8.88695, 13.5354, 5.85321, 8.38299, 0, 0, -3.45049, 2.38068, -2.69469, 3.7856, -3.21317, 2.93051, -0.25525, 1.48232, -0.488806, -2.19223
0.138747, 0.127785, 8.86719, 13.5252, 5.8391, 8.37504, 0, 0, -3.44968, 2.38047, -2.69469, 3.78568, -3.21284, 2.9304, -0.254584, 1.48245, -0.48827, -2.19182
0.138701, 0.127745, 8.84744, 13.515, 5.82505, 8.36711, 0, 0, -3.44887, 2.38026, -2.69468, 3.78576, -3.21251, 2.93028, -0.253917, 1.48259, -0.487733, -2.1914
0.138654, 0.127706, 8.82766, 13.5049, 5.81097, 8.35918, 0, 0, -3.44807, 2.38004, -2.69468, 3.78585, -3.21218, 2.93016, -0.25325, 1.48272, -0.487195, -2.19099
0.138608, 0.127667, 8.80791, 13.4946, 5.79693, 8.35126, 0, 0, -3.44726, 2.37983, -2.69468, 3.78593, -3.21185, 2.93004, -0.252584, 1.48286, -0.486657, -2.19058
0.138562, 0.127627, 8.78812, 13.4844, 5.78288, 8.34334, 0, 0, -3.44646, 2.37962, -2.69468, 3.78601, -3.21151, 2.92993, -0.251917, 1.483, -0.486119, -2.19016
